id,lesson_id,class_id,title,department,teacher,start_date,end_date,capacity,duration_hours,days,min_price,max_price,is_active,updated_at
6970cb457d1081d6d706a515,3865,371263,حسابداری مالی خدماتی,علوم مالی و حسابداری,,1404-12-07,1405-02-17,2,50,پنجشنبه ساعت 14:00 تا 20:00,53900000,53900000,True,1404-12-06
6974b1c55d23903c2403b092,4020,371450,کودکان الکترونیکی 2,کودک و نوجوان,,1404-12-07,1405-03-28,10,40,پنجشنبه ساعت 11:00 تا 14:00,78000000,78000000,True,1404-12-06
6974bb42c18771817f0f2373,5658,371458,هوش مصنوعی و بینایی کامپیوتر 1,کودک و نوجوان,,1404-12-07,1405-04-11,2,45,پنجشنبه ساعت 18:00 تا 21:00,116400000,116400000,True,1404-12-06
6974cacdbb1b4c49130aaa54,391412131,371486,اتوکد دوبعدی معماری,معماری,سید امیرحسن امامی,1404-12-07,1405-02-17,4,42,پنجشنبه ساعت 09:00 تا 14:00,75000000,75000000,True,1404-12-06
6975f85ceaf131067004c003,5722,371579,اکسسوری های دست ساز و زیورآلات مفتولی,علوم مهندسی,,1404-12-07,1405-02-03,5,40,پنجشنبه ساعت 08:00 تا 14:00,82500000,82500000,True,1404-12-06
697624db1b3c3c6c3901d35e,4923,371613,جامع بازرگانی بین الملل (ITP),مدیریت و کسب و کار,,1404-12-07,1405-06-05,8,100,پنجشنبه ساعت 17:00 تا 21:00,147000000,167000000,True,1404-12-06
6976255b8459dbfb580745d4,4375,371615,مدیریت بازاریابی دیجیتال,مدیریت و کسب و کار,میلاد میلادی,1404-12-07,1405-03-21,3,70,پنجشنبه ساعت 14:30 تا 19:30,118800000,118800000,True,1404-12-06
69773664a6001e75d20096c3,132115126,371664,PWK,فناوری اطلاعات و ارتباطات,,1404-12-07,1405-02-24,6,30,پنجشنبه ساعت 13:00 تا 16:00,61000000,61000000,True,1404-12-06
6978788e5cb863782b03fca3,3804,371757,باریستا,تشریفات و گردشگری,,1404-12-07,1404-12-28,9,32,پنجشنبه ساعت 10:30 تا 18:30,134000000,134000000,True,1404-12-06
6978854284e21c970f04b443,6519,371768,عکاسی با موبایل,تولید محتوا,,1404-12-07,1405-02-03,8,35,پنجشنبه ساعت 13:00 تا 18:00,46100000,46100000,True,1404-12-06
69788adee6e47d01cb03e2f3,6457,371775,Responsive & Bootstrap (Web Design II),فناوری اطلاعات و ارتباطات,,1404-12-07,1405-01-28,2,44,جمعه ساعت 09:00 تا 13:00 | پنجشنبه ساعت 09:00 تا 13:00,50000000,63000000,True,1404-12-06
69789dd857ab63e02a06a223,4386,371790,آئین نگارش مکاتبات اداری,مدیریت و کسب و کار,,1404-12-07,1404-12-28,6,16,پنجشنبه ساعت 14:00 تا 19:00,20900000,26400000,True,1404-12-06
6978bc878c1f040aa405b7e3,5741,371814,ادمین تخصصی اینستاگرام,تولید محتوا,,1404-12-07,1405-01-27,10,30,پنجشنبه ساعت 14:00 تا 19:00,60000000,60000000,True,1404-12-06
6979fcacd2370464a50da783,341612128,371944,کمک های اولیه و فوریت های پزشکی,دانش سلامت,,1404-12-07,1405-02-24,2,48,پنجشنبه ساعت 15:00 تا 20:00,45500000,45500000,True,1404-12-06
697b332dc1da259e2a015c5d,391212125,372038,طراحی معماری و دکوراسیون داخلی مقدماتی,معماری,,1404-12-07,1405-03-01,8,132,جمعه ساعت 08:00 تا 14:00 | پنجشنبه ساعت 08:00 تا 14:00,171000000,171000000,True,1404-12-06
697d05e9b515e02a720d9374,3931,372076,برنامه نویسی پایتون مقدماتی 1,کودک و نوجوان,,1404-12-07,1405-02-24,11,30,پنجشنبه ساعت 14:30 تا 17:30,58000000,60300000,True,1404-12-06
697d06802c21245bba098682,3587,372077,ICDL سطح یک نوجوانان,کودک و نوجوان,,1404-12-07,1405-03-28,8,40,پنجشنبه ساعت 08:00 تا 11:00,46000000,46000000,True,1404-12-06
697d9f29bdbccec6780ad4d6,3865,372089,حسابداری مالی خدماتی,علوم مالی و حسابداری,,1404-12-07,1405-02-24,4,50,پنجشنبه ساعت 09:00 تا 14:00,53900000,53900000,True,1404-12-06
697d9f47405ddd1d580c16f3,3865,372090,حسابداری مالی خدماتی,علوم مالی و حسابداری,,1404-12-07,1405-02-24,3,50,پنجشنبه ساعت 14:30 تا 19:30,53900000,53900000,True,1404-12-06
697db3cb9c72043feb083b02,154212123,372109,MATLAB سطح یک,علوم مهندسی,,1404-12-07,1405-01-14,3,32,جمعه ساعت 13:00 تا 17:00 | پنجشنبه ساعت 13:00 تا 17:00,59000000,59000000,True,1404-12-06
697db5c1901d5bb3ab015a43,391412154,372111,نرم افزار Lumion,معماری,,1404-12-07,1405-01-27,10,30,پنجشنبه ساعت 14:00 تا 19:00,66000000,66000000,True,1404-12-06
697db6966f755e73b60e8e73,153812130,372113,دوره جامع محاسبات ساختمان : ETABS/SAFE سطح دو (ویژه سازه های بتنی),علوم مهندسی,,1404-12-07,1405-04-18,5,70,پنجشنبه ساعت 09:00 تا 13:00,125000000,125000000,True,1404-12-06
697dc15400aa013351056ea3,4490,372129,کپی‌رایتینگ و محتوای خلاق,تولید محتوا,,1404-12-07,1404-12-21,3,15,پنجشنبه ساعت 14:30 تا 19:30,30000000,30000000,True,1404-12-06
697dc97f3185e24d410c3472,3818,372135,کاربرد Excel در مدیریت پروژه,علوم مهندسی,,1404-12-07,1405-01-27,3,24,پنجشنبه ساعت 13:00 تا 17:00,55000000,55000000,True,1404-12-06
697dcee5af0055f22a08c628,153718136,372147,طراحی مکانیکی به کمک SOLIDWORKS II,علوم مهندسی,,1404-12-07,1405-04-11,4,50,پنجشنبه ساعت 17:00 تا 20:00,85000000,85000000,True,1404-12-06
697dd1195e55108f850363e6,153718143,372152,طراحی مکانیکی به کمک CATIA I,علوم مهندسی,,1404-12-07,1405-03-14,4,50,پنجشنبه ساعت 13:00 تا 17:00,79000000,79000000,True,1404-12-06
697dd6a96ae029d23f0269b5,3769,372159,مهارت های زندگی نوجوانان,کودک و نوجوان,,1404-12-07,1405-01-27,4,12,پنجشنبه ساعت 11:00 تا 13:00,71300000,71300000,True,1404-12-06
697dd7c53434b4fe490cca52,6489,372162,مبانی برنامه نویسی کامپیوتر های کوانتومی,کودک و نوجوان,,1404-12-07,1405-02-10,9,24,پنجشنبه ساعت 14:30 تا 17:30,72000000,72000000,True,1404-12-06
697de6175333d4c1a2097444,6566,372177,دوره جامع عکاسی و فیلم‌برداری با موبایل,تولید محتوا,,1404-12-07,1405-02-10,5,40,پنجشنبه ساعت 09:00 تا 14:00,70000000,70000000,True,1404-12-06
697f1f5a3fda8a8c73064f33,3869,372293,حسابداری ویژه بازار کار,علوم مالی و حسابداری,,1404-12-07,1405-07-09,12,180,پنجشنبه ساعت 09:00 تا 15:00,177600000,177600000,True,1404-12-06
697f45a4c0fdc3fbf809f902,6277,372349,طراحی طلا و جواهرات به کمک نرم افزار MATRIX - سطح یک,علوم مهندسی,,1404-12-07,1405-07-09,5,90,پنجشنبه ساعت 11:30 تا 14:30,155000000,155000000,True,1404-12-06
697f46a8d21f984e420377a3,3804,372354,باریستا,تشریفات و گردشگری,,1404-12-07,1405-02-10,2,32,پنجشنبه ساعت 10:30 تا 14:30,134000000,134000000,True,1404-12-06
697f5080b6b0347ae00e1686,3804,372397,باریستا,تشریفات و گردشگری,,1404-12-07,1404-12-28,4,32,پنجشنبه ساعت 10:30 تا 18:30,134000000,134000000,True,1404-12-06
697f7f06c78fbb74fa0389f4,153718136,372454,طراحی مکانیکی به کمک SOLIDWORKS II,علوم مهندسی,,1404-12-07,1405-02-31,5,50,پنجشنبه ساعت 13:00 تا 17:00,68000000,68000000,True,1404-12-06
69806666937d17dc2a0d45c2,3800,372474,طراحی کاراکتر,هنر و سینما,محمدحسین شجاعی طباطبایی,1404-12-07,1405-02-17,0,42,پنجشنبه ساعت 14:30 تا 19:30,54000000,54000000,True,1404-12-06
6980835b2191775def004773,4446,372517,کارگاه جامع مدیریت سرمایه گذاری در بازار رمز ارزها (ارز دیجیتال),علوم مالی و حسابداری,,1404-12-07,1405-02-18,4,68,جمعه ساعت 13:00 تا 17:00 | پنجشنبه ساعت 13:00 تا 17:00,172900000,172900000,True,1404-12-06
6981df06425fa2bb3f04ce86,132017130,372579,مقدمه ای بر الگوریتم و برنامه نویسی,فناوری اطلاعات و ارتباطات,محمدجواد قراگوزلو,1404-12-07,1405-03-28,7,40,پنجشنبه ساعت 14:00 تا 17:00,28000000,33000000,True,1404-12-06
6981fcf65e6e2822ba00033a,6409,372597,Advanced Developing IOS apps with Swift,فناوری اطلاعات و ارتباطات,,1404-12-07,1405-02-10,1,30,پنجشنبه ساعت 09:00 تا 13:00,45000000,45000000,True,1404-12-06
698446bea0b06f25da00a8e3,153718143,372634,طراحی مکانیکی به کمک CATIA I,علوم مهندسی,,1404-12-07,1405-02-24,3,50,پنجشنبه ساعت 15:00 تا 20:00,79000000,79000000,True,1404-12-06
6985b572d793bd418308ed74,6146,372699,دوره جامع ساخت انیمیشن دوبعدی و سه بعدی,هنر و سینما,,1404-12-07,1406-02-30,4,288,پنجشنبه ساعت 09:00 تا 14:00,362900000,362900000,True,1404-12-06
6986dbe06c88bb47fb09b486,3370,372727,برنامه نویسی مقدماتی با اسکرچ,کودک و نوجوان,,1404-12-07,1405-02-24,5,20,پنجشنبه ساعت 10:00 تا 12:00,46200000,46200000,True,1404-12-06
6986dd4ac667e9e23401bf92,6549,372729,افزایش مهارت هوش هیجانی,کودک و نوجوان,,1404-12-07,1405-01-27,7,12,پنجشنبه ساعت 09:00 تا 11:00,70000000,70000000,True,1404-12-06
6986e7c15077a84e640d3ff3,3962,372735,اجرا، فن بیان و سخنوری,هنر و سینما,,1404-12-07,1405-02-10,3,24,پنجشنبه ساعت 17:00 تا 20:00,56000000,56000000,True,1404-12-06
6986ece35d01aa91c80fd9f9,4691,372741,دوره تخصصی تعمیرات تلویزیون های LED و LCD,برق و الکترونیک,,1404-12-07,1405-03-21,4,50,پنجشنبه ساعت 14:30 تا 18:30,99000000,99000000,True,1404-12-06
6986f4bdd2e0abadbc074d03,6459,372747,طراحی وب سایت (Web Design Pack),فناوری اطلاعات و ارتباطات,,1404-12-07,1405-08-28,9,170,پنجشنبه ساعت 14:30 تا 19:30,150000000,187000000,True,1404-12-06
6987187899127853a80082b3,3742,372783,CCNA 200-301,فناوری اطلاعات و ارتباطات,,1404-12-07,1405-04-11,2,75,پنجشنبه ساعت 14:00 تا 19:00,64000000,78000000,True,1404-12-06
69871aa871330f370703ae12,231612153,372787,زبان اسپانیایی A1.1,زبانهای خارجی,,1404-12-07,1405-04-11,1,30,پنجشنبه ساعت 16:00 تا 18:00,32600000,32600000,True,1404-12-06
69888b4a4bd94026c6056caf,391412129,372992,نرم افزار Revit معماری,معماری,,1404-12-07,1405-02-31,13,51,پنجشنبه ساعت 09:00 تا 14:00,89000000,89000000,True,1404-12-06
6989ff838b5b4f646207e963,4919,373142,عکاسی دیجیتال,هنر و سینما,,1404-12-07,1405-04-18,6,78,پنجشنبه ساعت 14:30 تا 19:30,85900000,85900000,True,1404-12-06
698b0665f91fbc43080144e5,6673,373209,ورکشاپ  بازسازی سئو در شرایط ناپایدار,فناوری اطلاعات و ارتباطات,اسماعیل احمدی میرقائد,1404-12-07,1404-12-07,28,5,پنجشنبه ساعت 15:00 تا 20:00,20000000,25000000,True,1404-12-06
69902a734b8047730c02f6b3,191412126,373397,ICDL سطح یک و دو نوجوانان,کودک و نوجوان,,1404-12-07,1405-02-31,3,80,جمعه ساعت 09:00 تا 13:00 | پنجشنبه ساعت 09:00 تا 13:00,97400000,97400000,True,1404-12-06
69905ae21dec23f8f600ace3,5758,373435,هکر قانونمند CEH,کودک و نوجوان,,1404-12-07,1405-03-28,6,42,پنجشنبه ساعت 17:30 تا 20:30,96600000,96600000,True,1404-12-06
699069943e1bbbede60f0df2,4548,373450,فتوشاپ پیشرفته نوجوان,کودک و نوجوان,,1404-12-07,1405-02-03,3,20,پنجشنبه ساعت 17:30 تا 20:30,62100000,62100000,True,1404-12-06
69916d908637ba43fe0b71b7,3811,373516,پکیج طراحی کاراکتر و نقاشی دیجیتال 1,هنر و سینما,محمدحسین شجاعی طباطبایی,1404-12-07,1405-04-11,1,72,پنجشنبه ساعت 14:30 تا 19:30,94000000,94000000,True,1404-12-06
69918ad4771e7bf53a091763,5115,373538,اکستنشن مژه,دانش سلامت,,1404-12-07,1404-12-28,3,16,پنجشنبه ساعت 10:00 تا 15:00,62400000,62400000,True,1404-12-06
69919fd7826fd2aa70039f73,6578,373555,اصول مدیریت پروژه بر اساس استاندارد PMBOK 8,علوم مهندسی,,1404-12-07,1405-01-20,10,24,پنجشنبه ساعت 09:30 تا 14:30,52500000,52500000,True,1404-12-06
6991b2c6e9dd62e51f08d272,4919,373579,عکاسی دیجیتال,هنر و سینما,,1404-12-07,1405-05-15,5,78,پنجشنبه ساعت 09:30 تا 13:30,85900000,85900000,True,1404-12-06
6991b3720daeb500fb0ab0f3,6519,373581,عکاسی با موبایل,تولید محتوا,,1404-12-07,1405-02-17,4,35,پنجشنبه ساعت 09:30 تا 13:30,46100000,46100000,True,1404-12-06
6991c2eeb455750f870794b3,6317,373608,آشنایی با بازاریابی در صنعت مد,فناوری مد و پوشاک,,1404-12-07,1404-12-28,5,12,پنجشنبه ساعت 09:00 تا 12:00,27600000,27600000,True,1404-12-06
6992da532bdf7aebfc0a7f82,131612129,373722,Network+,فناوری اطلاعات و ارتباطات,,1404-12-07,1405-01-27,11,30,پنجشنبه ساعت 16:00 تا 21:00,15000000,20000000,True,1404-12-06
6992daea76f89616c90ca914,5605,373723,دوره طراحی رابط و تجربه کاربری (UI/UX),فناوری اطلاعات و ارتباطات,,1404-12-07,1405-02-10,10,40,پنجشنبه ساعت 14:30 تا 19:30,55000000,68000000,True,1404-12-06
6992ddddcae9c3a4cd0311f5,391212126,373730,طراحی معماری و دکوراسیون داخلی متوسط,معماری,,1404-12-07,1405-04-25,10,132,پنجشنبه ساعت 09:00 تا 17:00,206000000,206000000,True,1404-12-06
699314682eabd38b060114b4,3063,373786,پکیج عکاسی کاربردی,هنر و سینما,,1404-12-07,1405-10-17,0,203,پنجشنبه ساعت 09:00 تا 14:00,267800000,267800000,True,1404-12-06
69942e8ce4c19453ac07eb93,231215284,373857,زبان انگلیسی A2.3,زبانهای خارجی,,1404-12-07,1405-02-31,2,36,پنجشنبه ساعت 14:30 تا 18:00,27300000,27300000,True,1404-12-06
69957891438049c3e2003e12,6646,373989,کارگاه تخصصی دوخت شلوار,فناوری مد و پوشاک,,1404-12-07,1404-12-21,2,18,پنجشنبه ساعت 14:00 تا 20:00,49000000,49000000,True,1404-12-06
699585ebd7444f3b2303ded3,5544,374016,Data Analysis with Python,فناوری اطلاعات و ارتباطات,,1404-12-07,1405-02-10,3,30,پنجشنبه ساعت 12:00 تا 16:00,50000000,50000000,True,1404-12-06
6996e0ea76a37f58370f90f4,4909,374214,نصب، راه اندازی، عیب یابی و تعمیر کولر گازی,علوم مهندسی,,1404-12-07,1404-12-28,2,40,جمعه ساعت 14:30 تا 20:30 | پنجشنبه ساعت 14:30 تا 20:30,109000000,109000000,True,1404-12-06
6999410b29ae916c560fb399,153715123,374270,ماشینکاری با نرم افزار Power Mill (مقدماتی) به همراه کار عملی با ماشین CNC,علوم مهندسی,,1404-12-07,1405-02-31,3,52,پنجشنبه ساعت 13:00 تا 17:00,66000000,66000000,True,1404-12-06
69995b21d0ae8c22f70e52a4,6457,374290,Responsive & Bootstrap (Web Design II),فناوری اطلاعات و ارتباطات,علی سعادت وند,1404-12-07,1405-02-17,0,44,پنجشنبه ساعت 08:00 تا 13:00,63000000,63000000,True,1404-12-06
6999a6fdbdc7d2afcb0cd743,6316,374362,استایلینگ,فناوری مد و پوشاک,,1404-12-07,1405-01-20,2,30,پنجشنبه ساعت 09:00 تا 15:00,60000000,60000000,True,1404-12-06
699ab3eb13dde86ecb0b83c7,5605,374455,دوره طراحی رابط و تجربه کاربری (UI/UX),فناوری اطلاعات و ارتباطات,,1404-12-07,1405-02-24,7,40,پنجشنبه ساعت 09:00 تا 13:00,55000000,68000000,True,1404-12-06
699acfd894118673ea029483,5575,374497,ICDL Pack 2021,فناوری اطلاعات و ارتباطات,,1404-12-07,1405-04-25,4,131,جمعه ساعت 09:00 تا 13:00 | پنجشنبه ساعت 09:00 تا 13:00,63000000,81000000,True,1404-12-06
699bfc7ed7678e5ecb0897d7,6309,374698,سبک شناسی در صنعت مد,فناوری مد و پوشاک,,1404-12-07,1404-12-28,4,18,پنجشنبه ساعت 14:00 تا 19:00,31500000,31500000,True,1404-12-06
699da084631411fc0d00a675,5348,374978,دوره جامع نرم افزار Arc GIS,علوم مهندسی,کوثر اسدی,1404-12-07,1405-02-31,9,55,پنجشنبه ساعت 14:30 تا 19:30,99000000,99000000,True,1404-12-06
699daa9f9ad5de98ce0ffab3,5571,374992,ICDL 2021 Level 1,فناوری اطلاعات و ارتباطات,,1404-12-07,1405-02-18,3,68,جمعه ساعت 09:00 تا 13:00 | پنجشنبه ساعت 09:00 تا 13:00,38000000,49000000,True,1404-12-06
67f6cbf70aa3a0869804f363,5605,345091,دوره طراحی رابط و تجربه کاربری (UI/UX),فناوری اطلاعات و ارتباطات,پرناز کاظمی,1404-12-08,1405-02-18,10,40,جمعه ساعت 09:00 تا 14:00,55000000,68000000,True,1404-12-06
68b6e53aad6af7c153042c68,153412124,358038,نرم افزار Arc GIS (سطح یک),علوم مهندسی,,1404-12-08,1405-02-04,5,30,جمعه ساعت 09:00 تا 14:00,59000000,59000000,True,1404-12-06
68c5501a501049c4520827d5,5230,359110,الکترونیک مقدماتی,برق و الکترونیک,,1404-12-08,1405-02-25,3,50,جمعه ساعت 14:00 تا 20:00,63000000,63000000,True,1404-12-06
68cff2b8ef82dab19809af75,4919,359923,عکاسی دیجیتال,هنر و سینما,,1404-12-08,1405-03-29,5,78,جمعه ساعت 08:00 تا 14:00,85900000,85900000,True,1404-12-06
